Vernier Format 2
pol9.txt 3/8/2022 17:43:38
Run 1
Time	Potential	Current	
T	P	C	
s	V	A	

59.26	1.122	-0.0525	
59.27	1.137	-0.0525	
59.28	1.137	-0.0529	
59.29	1.122	-0.0525	
59.30	1.137	-0.0529	
59.31	1.132	-0.0529	
59.32	1.122	-0.0529	
59.33	1.142	-0.0525	
59.34	1.132	-0.0525	
59.35	1.127	-0.0529	
59.36	1.137	-0.0525	
59.37	1.132	-0.0529	
59.38	1.132	-0.0525	
59.39	1.137	-0.0525	
59.40	1.132	-0.0525	
59.41	1.137	-0.0529	
59.42	1.137	-0.0529	
59.43	1.127	-0.0529	
59.44	1.137	-0.0529	
59.45	1.137	-0.0529	
59.46	1.127	-0.0525	
59.47	1.132	-0.0525	
59.48	1.137	-0.0529	
59.49	1.122	-0.0529	
59.50	1.137	-0.0529	
59.51	1.132	-0.0525	
59.52	1.122	-0.0525	
59.53	1.137	-0.0529	
59.54	1.132	-0.0525	
59.55	1.127	-0.0529	
59.56	1.137	-0.0529	
59.57	1.127	-0.0529	
59.58	1.137	-0.0529	
59.59	1.137	-0.0525	
59.60	1.127	-0.0525	
59.61	1.137	-0.0525	
59.62	1.137	-0.0529	
59.63	1.122	-0.0529	
59.64	1.137	-0.0529	
59.65	1.132	-0.0513	
59.66	1.122	-0.0525	
59.67	1.137	-0.0525	
59.68	1.137	-0.0525	
59.69	1.122	-0.0529	
59.70	1.137	-0.0529	
59.71	1.127	-0.0525	
59.72	1.127	-0.0529	
59.73	1.142	-0.0525	
59.74	1.127	-0.0525	
59.75	1.137	-0.0529	
59.76	1.137	-0.0525	
59.77	1.127	-0.0529	
59.78	1.137	-0.0529	
59.79	1.137	-0.0525	
59.80	1.122	-0.0525	
59.81	1.137	-0.0525	
59.82	1.137	-0.0525	
59.83	1.122	-0.0529	
59.84	1.137	-0.0529	
59.85	1.132	-0.0529	
59.86	1.122	-0.0525	
59.87	1.137	-0.0525	
59.88	1.132	-0.0525	
59.89	1.122	-0.0529	
59.90	1.137	-0.0529	
59.91	1.132	-0.0529	
59.92	1.132	-0.0529	
59.93	1.137	-0.0525	
59.94	1.132	-0.0525	
59.95	1.137	-0.0525	
59.96	1.137	-0.0525	
59.97	1.127	-0.0529	
59.98	1.137	-0.0529	
59.99	1.137	-0.0525	
60.00	1.122	-0.0525	
60.01	1.137	-0.0525	
60.02	1.132	-0.0525	
60.03	1.122	-0.0529	
60.04	1.137	-0.0529	
60.05	1.132	-0.0529	
60.06	1.118	-0.0529	
60.07	1.137	-0.0525	
60.08	1.127	-0.0525	
60.09	1.127	-0.0529	
60.10	1.137	-0.0525	
60.11	1.132	-0.0529	
60.12	1.132	-0.0529	
60.13	1.137	-0.0525	
60.14	1.132	-0.0525	
60.15	1.137	-0.0525	
60.16	1.142	-0.0525	
60.17	1.127	-0.0529	
60.18	1.137	-0.0529	
60.19	1.137	-0.0525	
60.20	1.122	-0.0529	
60.21	1.137	-0.0525	
60.22	1.137	-0.0525	
60.23	1.122	-0.0525	
60.24	1.137	-0.0529	
60.25	1.137	-0.0529	
60.26	1.122	-0.0525	
60.27	1.137	-0.0525	
60.28	1.137	-0.0525	
60.29	1.127	-0.0525	
60.30	1.137	-0.0525	
60.31	1.132	-0.0525	
60.32	1.122	-0.0529	
60.33	1.137	-0.0529	
60.34	1.132	-0.0529	
60.35	1.127	-0.0529	
60.36	1.137	-0.0525	
60.37	1.127	-0.0525	
60.38	1.132	-0.0529	
60.39	1.137	-0.0525	
60.40	1.127	-0.0529	
60.41	1.137	-0.0525	
60.42	1.137	-0.0525	
60.43	1.122	-0.0525	
60.44	1.137	-0.0525	
60.45	1.132	-0.0525	
60.46	1.122	-0.0525	
60.47	1.137	-0.0529	
60.48	1.132	-0.0529	
60.49	1.118	-0.0525	
60.50	1.137	-0.0525	
60.51	1.132	-0.0529	
60.52	1.118	-0.0525	
60.53	1.137	-0.0529	
60.54	1.132	-0.0525	
60.55	1.127	-0.0529	
60.56	1.137	-0.0529	
60.57	1.132	-0.0529	
60.58	1.127	-0.0529	
60.59	1.137	-0.0525	
60.60	1.127	-0.0525	
60.61	1.132	-0.0529	
60.62	1.137	-0.0525	
60.63	1.122	-0.0525	
60.64	1.137	-0.0529	
60.65	1.137	-0.0529	
60.66	1.122	-0.0525	
60.67	1.137	-0.0525	
60.68	1.132	-0.0525	
60.69	1.122	-0.0522	
60.70	1.137	-0.0529	
60.71	1.137	-0.0529	
60.72	1.122	-0.0525	
60.73	1.137	-0.0529	
60.74	1.132	-0.0525	
60.75	1.118	-0.0525	
60.76	1.137	-0.0525	
60.77	1.132	-0.0525	
60.78	1.122	-0.0529	
60.79	1.137	-0.0529	
60.80	1.127	-0.0529	
60.81	1.127	-0.0529	
60.82	1.137	-0.0525	
60.83	1.127	-0.0525	
60.84	1.132	-0.0529	
60.85	1.137	-0.0525	
60.86	1.127	-0.0529	
60.87	1.137	-0.0529	
60.88	1.137	-0.0525	
60.89	1.122	-0.0525	
60.90	1.132	-0.0525	
60.91	1.137	-0.0525	
60.92	1.122	-0.0525	
60.93	1.137	-0.0525	
60.94	1.137	-0.0529	
60.95	1.122	-0.0525	
60.96	1.137	-0.0525	
60.97	1.132	-0.0525	
60.98	1.122	-0.0525	
60.99	1.137	-0.0529	
61.00	1.132	-0.0525	
61.01	1.122	-0.0525	
61.02	1.137	-0.0529	
61.03	1.132	-0.0529	
61.04	1.127	-0.0529	
61.05	1.137	-0.0525	
61.06	1.132	-0.0529	
61.07	1.127	-0.0525	
61.08	1.137	-0.0525	
61.09	1.127	-0.0529	
61.10	1.137	-0.0529	
61.11	1.137	-0.0529	
61.12	1.127	-0.0529	
61.13	1.132	-0.0525	
61.14	1.137	-0.0525	
61.15	1.127	-0.0529	
61.16	1.132	-0.0525	
61.17	1.132	-0.0529	
61.18	1.122	-0.0525	
61.19	1.132	-0.0525	
61.20	1.137	-0.0529	
61.21	1.122	-0.0525	
61.22	1.137	-0.0525	
61.23	1.132	-0.0525	
61.24	1.122	-0.0525	
61.25	1.132	-0.0525	
61.26	1.132	-0.0529	
61.27	1.118	-0.0525	
61.28	1.137	-0.0525	
61.29	1.132	-0.0525	
61.30	1.118	-0.0529	
61.31	1.137	-0.0529	
61.32	1.132	-0.0525	
61.33	1.132	-0.0529	
61.34	1.137	-0.0529	
61.35	1.127	-0.0525	
61.36	1.127	-0.0529	
61.37	1.137	-0.0525	
61.38	1.122	-0.0525	
61.39	1.132	-0.0529	
61.40	1.137	-0.0525	
61.41	1.122	-0.0529	
61.42	1.137	-0.0525	
61.43	1.137	-0.0529	
61.44	1.122	-0.0525	
61.45	1.132	-0.0525	
61.46	1.137	-0.0525	
61.47	1.122	-0.0525	
61.48	1.137	-0.0529	
61.49	1.132	-0.0529	
61.50	1.122	-0.0525	
61.51	1.132	-0.0529	
61.52	1.132	-0.0525	
61.53	1.122	-0.0525	
61.54	1.132	-0.0529	
61.55	1.137	-0.0529	
61.56	1.118	-0.0525	
61.57	1.137	-0.0525	
61.58	1.132	-0.0525	
61.59	1.127	-0.0529	
61.60	1.142	-0.0525	
61.61	1.127	-0.0529	
61.62	1.132	-0.0529	
61.63	1.137	-0.0529	
61.64	1.127	-0.0529	
61.65	1.132	-0.0529	
61.66	1.137	-0.0525	
61.67	1.122	-0.0525	
61.68	1.137	-0.0525	
61.69	1.132	-0.0525	
61.70	1.122	-0.0525	
61.71	1.137	-0.0525	
61.72	1.132	-0.0525	
61.73	1.122	-0.0525	
61.74	1.132	-0.0525	
61.75	1.132	-0.0525	
61.76	1.122	-0.0525	
61.77	1.132	-0.0529	
61.78	1.137	-0.0529	
61.79	1.118	-0.0529	
61.80	1.137	-0.0529	
61.81	1.127	-0.0525	
61.82	1.122	-0.0529	
61.83	1.137	-0.0525	
61.84	1.132	-0.0525	
61.85	1.127	-0.0529	
61.86	1.137	-0.0525	
61.87	1.132	-0.0529	
61.88	1.132	-0.0529	
61.89	1.137	-0.0525	
61.90	1.127	-0.0525	
61.91	1.137	-0.0525	
61.92	1.137	-0.0525	
61.93	1.127	-0.0529	
61.94	1.132	-0.0525	
61.95	1.137	-0.0525	
61.96	1.122	-0.0525	
61.97	1.137	-0.0525	
61.98	1.132	-0.0525	
61.99	1.122	-0.0525	
62.00	1.137	-0.0529	
62.01	1.132	-0.0525	
62.02	1.122	-0.0529	
62.03	1.132	-0.0529	
62.04	1.132	-0.0525	
62.05	1.127	-0.0529	
62.06	1.132	-0.0525	
62.07	1.132	-0.0525	
62.08	1.122	-0.0529	
62.09	1.137	-0.0525	
62.10	1.132	-0.0529	
62.11	1.127	-0.0529	
62.12	1.137	-0.0525	
62.13	1.127	-0.0525	
62.14	1.132	-0.0525	
62.15	1.137	-0.0525	
62.16	1.122	-0.0529	
62.17	1.132	-0.0525	
62.18	1.137	-0.0529	
62.19	1.122	-0.0525	
62.20	1.137	-0.0525	
62.21	1.132	-0.0529	
62.22	1.122	-0.0525	
62.23	1.132	-0.0525	
62.24	1.132	-0.0529	
62.25	1.122	-0.0525	
62.26	1.132	-0.0529	
62.27	1.132	-0.0525	
62.28	1.118	-0.0525	
62.29	1.137	-0.0525	
62.30	1.132	-0.0529	
62.31	1.122	-0.0529	
62.32	1.137	-0.0529	
62.33	1.132	-0.0529	
62.34	1.132	-0.0529	
62.35	1.137	-0.0525	
62.36	1.122	-0.0525	
62.37	1.137	-0.0525	
62.38	1.137	-0.0525	
62.39	1.127	-0.0529	
62.40	1.132	-0.0525	
62.41	1.132	-0.0525	
62.42	1.122	-0.0525	
62.43	1.132	-0.0525	
62.44	1.132	-0.0525	
62.45	1.122	-0.0525	
62.46	1.132	-0.0525	
62.47	1.132	-0.0525	
62.48	1.122	-0.0525	
62.49	1.137	-0.0525	
62.50	1.132	-0.0525	
62.51	1.122	-0.0529	
62.52	1.137	-0.0529	
62.53	1.132	-0.0525	
62.54	1.127	-0.0529	
62.55	1.137	-0.0525	
62.56	1.132	-0.0529	
62.57	1.132	-0.0525	
62.58	1.137	-0.0525	
62.59	1.127	-0.0525	
62.60	1.137	-0.0525	
62.61	1.137	-0.0525	
62.62	1.127	-0.0525	
62.63	1.132	-0.0525	
62.64	1.137	-0.0525	
62.65	1.127	-0.0529	
62.66	1.137	-0.0525	
62.67	1.132	-0.0529	
62.68	1.122	-0.0525	
62.69	1.137	-0.0525	
62.70	1.132	-0.0525	
62.71	1.118	-0.0525	
62.72	1.137	-0.0529	
62.73	1.132	-0.0525	
62.74	1.118	-0.0525	
62.75	1.132	-0.0525	
62.76	1.132	-0.0525	
62.77	1.118	-0.0529	
62.78	1.137	-0.0525	
62.79	1.132	-0.0525	
62.80	1.122	-0.0525	
62.81	1.137	-0.0525	
62.82	1.132	-0.0525	
62.83	1.127	-0.0529	
62.84	1.137	-0.0525	
62.85	1.127	-0.0529	
62.86	1.132	-0.0529	
62.87	1.142	-0.0525	
62.88	1.127	-0.0525	
62.89	1.132	-0.0525	
62.90	1.137	-0.0525	
62.91	1.122	-0.0525	
62.92	1.132	-0.0525	
62.93	1.137	-0.0525	
62.94	1.127	-0.0525	
62.95	1.132	-0.0525	
62.96	1.137	-0.0525	
62.97	1.122	-0.0525	
62.98	1.132	-0.0529	
62.99	1.132	-0.0525	
63.00	1.118	-0.0525	
63.01	1.132	-0.0525	
63.02	1.132	-0.0529	
63.03	1.122	-0.0525	
63.04	1.137	-0.0525	
63.05	1.132	-0.0525	
63.06	1.118	-0.0525	
63.07	1.137	-0.0529	
63.08	1.132	-0.0525	
63.09	1.118	-0.0529	
63.10	1.137	-0.0525	
63.11	1.127	-0.0529	
63.12	1.127	-0.0529	
63.13	1.137	-0.0525	
63.14	1.127	-0.0525	
63.15	1.132	-0.0529	
63.16	1.137	-0.0525	
63.17	1.127	-0.0525	
63.18	1.137	-0.0529	
63.19	1.137	-0.0525	
63.20	1.122	-0.0525	
63.21	1.132	-0.0525	
63.22	1.132	-0.0525	
63.23	1.122	-0.0525	
63.24	1.132	-0.0525	
63.25	1.132	-0.0513	
63.26	1.122	-0.0525	
63.27	1.132	-0.0525	
63.28	1.132	-0.0529	
63.29	1.118	-0.0525	
63.30	1.137	-0.0529	
63.31	1.132	-0.0529	
63.32	1.122	-0.0529	
63.33	1.137	-0.0525	
63.34	1.132	-0.0525	
63.35	1.132	-0.0529	
63.36	1.137	-0.0525	
63.37	1.127	-0.0529	
63.38	1.132	-0.0529	
63.39	1.137	-0.0525	
63.40	1.127	-0.0525	
63.41	1.132	-0.0525	
63.42	1.137	-0.0525	
63.43	1.122	-0.0525	
63.44	1.132	-0.0525	
63.45	1.137	-0.0529	
63.46	1.122	-0.0522	
63.47	1.132	-0.0525	
63.48	1.132	-0.0525	
63.49	1.122	-0.0525	
63.50	1.132	-0.0525	
63.51	1.132	-0.0529	
63.52	1.122	-0.0529	
63.53	1.137	-0.0525	
63.54	1.127	-0.0525	
63.55	1.127	-0.0529	
63.56	1.137	-0.0525	
63.57	1.127	-0.0525	
63.58	1.132	-0.0529	
63.59	1.137	-0.0525	
63.60	1.122	-0.0525	
63.61	1.132	-0.0525	
63.62	1.137	-0.0529	
63.63	1.122	-0.0525	
63.64	1.132	-0.0525	
63.65	1.132	-0.0525	
63.66	1.122	-0.0525	
63.67	1.132	-0.0525	
63.68	1.132	-0.0525	
63.69	1.118	-0.0529	
63.70	1.137	-0.0525	
63.71	1.132	-0.0529	
63.72	1.122	-0.0529	
63.73	1.137	-0.0525	
63.74	1.127	-0.0529	
63.75	1.127	-0.0525	
63.76	1.137	-0.0529	
63.77	1.132	-0.0529	
63.78	1.132	-0.0525	
63.79	1.137	-0.0525	
63.80	1.127	-0.0525	
63.81	1.132	-0.0525	
63.82	1.137	-0.0525	
63.83	1.122	-0.0529	
63.84	1.132	-0.0525	
63.85	1.137	-0.0525	
63.86	1.122	-0.0525	
63.87	1.132	-0.0525	
63.88	1.132	-0.0525	
63.89	1.122	-0.0525	
63.90	1.132	-0.0525	
63.91	1.132	-0.0525	
63.92	1.118	-0.0525	
63.93	1.132	-0.0529	
63.94	1.127	-0.0525	
63.95	1.118	-0.0525	
63.96	1.137	-0.0525	
63.97	1.132	-0.0525	
63.98	1.118	-0.0529	
63.99	1.137	-0.0525	
64.00	1.132	-0.0529	
64.01	1.122	-0.0529	
64.02	1.137	-0.0525	
64.03	1.127	-0.0525	
64.04	1.132	-0.0525	
64.05	1.137	-0.0525	
64.06	1.127	-0.0525	
64.07	1.132	-0.0525	
64.08	1.137	-0.0525	
64.09	1.127	-0.0525	
64.10	1.132	-0.0525	
64.11	1.137	-0.0525	
64.12	1.122	-0.0525	
64.13	1.132	-0.0525	
64.14	1.127	-0.0525	
64.15	1.122	-0.0529	
64.16	1.132	-0.0525	
64.17	1.132	-0.0525	
64.18	1.122	-0.0525	
64.19	1.132	-0.0525	
64.20	1.132	-0.0525	
64.21	1.118	-0.0525	
64.22	1.132	-0.0529	
64.23	1.132	-0.0525	
64.24	1.118	-0.0529	
64.25	1.132	-0.0525	
64.26	1.127	-0.0525	
64.27	1.118	-0.0525	
64.28	1.137	-0.0525	
64.29	1.132	-0.0525	
64.30	1.118	-0.0525	
64.31	1.132	-0.0529	
64.32	1.132	-0.0529	
64.33	1.118	-0.0525	
64.34	1.132	-0.0525	
64.35	1.132	-0.0525	
64.36	1.118	-0.0529	
64.37	1.137	-0.0525	
64.38	1.127	-0.0525	
64.39	1.118	-0.0529	
64.40	1.137	-0.0529	
64.41	1.127	-0.0529	
64.42	1.122	-0.0529	
64.43	1.137	-0.0525	
64.44	1.127	-0.0525	
64.45	1.132	-0.0525	
64.46	1.137	-0.0525	
64.47	1.122	-0.0525	
64.48	1.132	-0.0525	
64.49	1.137	-0.0525	
64.50	1.122	-0.0525	
64.51	1.132	-0.0525	
64.52	1.137	-0.0525	
64.53	1.118	-0.0525	
64.54	1.127	-0.0525	
64.55	1.132	-0.0525	
64.56	1.122	-0.0525	
64.57	1.132	-0.0525	
64.58	1.132	-0.0525	
64.59	1.118	-0.0525	
64.60	1.132	-0.0525	
64.61	1.132	-0.0525	
64.62	1.118	-0.0525	
64.63	1.137	-0.0529	
64.64	1.127	-0.0525	
64.65	1.118	-0.0525	
64.66	1.137	-0.0525	
64.67	1.132	-0.0525	
64.68	1.118	-0.0529	
64.69	1.137	-0.0525	
64.70	1.127	-0.0525	
64.71	1.122	-0.0529	
64.72	1.137	-0.0525	
64.73	1.127	-0.0525	
64.74	1.127	-0.0525	
64.75	1.137	-0.0525	
64.76	1.127	-0.0525	
64.77	1.132	-0.0525	
64.78	1.132	-0.0525	
64.79	1.122	-0.0529	
64.80	1.132	-0.0529	
64.81	1.132	-0.0525	
64.82	1.118	-0.0525	
64.83	1.132	-0.0525	
64.84	1.132	-0.0525	
64.85	1.118	-0.0525	
64.86	1.132	-0.0525	
64.87	1.132	-0.0525	
64.88	1.122	-0.0525	
64.89	1.132	-0.0529	
64.90	1.132	-0.0525	
64.91	1.118	-0.0525	
64.92	1.137	-0.0525	
64.93	1.127	-0.0525	
64.94	1.118	-0.0529	
64.95	1.137	-0.0529	
64.96	1.127	-0.0525	
64.97	1.122	-0.0529	
64.98	1.137	-0.0525	
64.99	1.127	-0.0525	
65.00	1.127	-0.0525	
65.01	1.132	-0.0525	
65.02	1.122	-0.0525	
65.03	1.132	-0.0525	
65.04	1.132	-0.0525	
65.05	1.122	-0.0525	
65.06	1.127	-0.0525	
65.07	1.132	-0.0525	
65.08	1.122	-0.0525	
65.09	1.137	-0.0525	
65.10	1.132	-0.0529	
65.11	1.122	-0.0525	
65.12	1.132	-0.0525	
65.13	1.132	-0.0525	
65.14	1.118	-0.0525	
65.15	1.132	-0.0525	
65.16	1.132	-0.0525	
65.17	1.118	-0.0525	
65.18	1.132	-0.0525	
65.19	1.127	-0.0525	
65.20	1.118	-0.0525	
65.21	1.132	-0.0525	
65.22	1.127	-0.0525	
65.23	1.118	-0.0529	
65.24	1.132	-0.0525	
65.25	1.127	-0.0529	
65.26	1.122	-0.0529	
65.27	1.132	-0.0525	
65.28	1.122	-0.0525	
65.29	1.122	-0.0525	
65.30	1.137	-0.0525	
65.31	1.127	-0.0529	
65.32	1.132	-0.0529	
65.33	1.137	-0.0525	
65.34	1.122	-0.0525	
65.35	1.132	-0.0525	
65.36	1.132	-0.0525	
65.37	1.122	-0.0529	
65.38	1.132	-0.0525	
65.39	1.137	-0.0525	
65.40	1.122	-0.0525	
65.41	1.132	-0.0525	
65.42	1.132	-0.0525	
65.43	1.122	-0.0525	
65.44	1.132	-0.0529	
65.45	1.127	-0.0525	
65.46	1.118	-0.0525	
65.47	1.132	-0.0525	
65.48	1.132	-0.0525	
65.49	1.118	-0.0525	
65.50	1.137	-0.0525	
65.51	1.132	-0.0529	
65.52	1.122	-0.0529	
65.53	1.137	-0.0529	
65.54	1.127	-0.0529	
65.55	1.122	-0.0529	
65.56	1.137	-0.0525	
65.57	1.122	-0.0525	
65.58	1.132	-0.0525	
65.59	1.137	-0.0525	
65.60	1.122	-0.0525	
65.61	1.132	-0.0525	
65.62	1.132	-0.0525	
65.63	1.118	-0.0525	
65.64	1.132	-0.0525	
65.65	1.132	-0.0525	
65.66	1.118	-0.0525	
65.67	1.132	-0.0525	
65.68	1.132	-0.0529	
65.69	1.118	-0.0525	
65.70	1.132	-0.0525	
65.71	1.132	-0.0525	
65.72	1.118	-0.0525	
65.73	1.132	-0.0525	
65.74	1.132	-0.0529	
65.75	1.118	-0.0525	
65.76	1.137	-0.0525	
65.77	1.127	-0.0525	
65.78	1.118	-0.0525	
65.79	1.137	-0.0525	
65.80	1.127	-0.0525	
65.81	1.127	-0.0529	
65.82	1.137	-0.0525	
65.83	1.122	-0.0525	
65.84	1.127	-0.0525	
65.85	1.132	-0.0525	
65.86	1.122	-0.0525	
65.87	1.132	-0.0525	
65.88	1.132	-0.0525	
65.89	1.118	-0.0525	
65.90	1.127	-0.0525	
65.91	1.127	-0.0525	
65.92	1.118	-0.0525	
65.93	1.132	-0.0525	
65.94	1.132	-0.0525	
65.95	1.118	-0.0525	
65.96	1.132	-0.0525	
65.97	1.127	-0.0525	
65.98	1.118	-0.0529	
65.99	1.137	-0.0525	
66.00	1.127	-0.0525	
66.01	1.122	-0.0529	
66.02	1.137	-0.0525	
66.03	1.122	-0.0529	
66.04	1.127	-0.0529	
66.05	1.137	-0.0525	
66.06	1.122	-0.0525	
66.07	1.132	-0.0525	
66.08	1.132	-0.0525	
66.09	1.118	-0.0525	
66.10	1.132	-0.0525	
66.11	1.132	-0.0525	
66.12	1.118	-0.0525	
66.13	1.127	-0.0525	
66.14	1.122	-0.0525	
66.15	1.118	-0.0525	
66.16	1.132	-0.0525	
66.17	1.127	-0.0529	
66.18	1.118	-0.0525	
66.19	1.137	-0.0529	
66.20	1.127	-0.0525	
66.21	1.122	-0.0529	
66.22	1.137	-0.0525	
66.23	1.127	-0.0529	
66.24	1.127	-0.0529	
66.25	1.137	-0.0525	
66.26	1.122	-0.0525	
66.27	1.127	-0.0525	
66.28	1.137	-0.0525	
66.29	1.122	-0.0525	
66.30	1.132	-0.0525	
66.31	1.132	-0.0529	
66.32	1.118	-0.0525	
66.33	1.132	-0.0525	
66.34	1.132	-0.0529	
66.35	1.118	-0.0525	
66.36	1.127	-0.0525	
66.37	1.132	-0.0525	
66.38	1.118	-0.0525	
66.39	1.132	-0.0529	
66.40	1.127	-0.0525	
66.41	1.118	-0.0529	
66.42	1.132	-0.0525	
66.43	1.127	-0.0525	
66.44	1.118	-0.0525	
66.45	1.132	-0.0525	
66.46	1.122	-0.0525	
66.47	1.122	-0.0529	
66.48	1.137	-0.0525	
66.49	1.122	-0.0525	
66.50	1.122	-0.0529	
66.51	1.132	-0.0525	
66.52	1.118	-0.0525	
66.53	1.132	-0.0525	
66.54	1.132	-0.0525	
66.55	1.122	-0.0525	
66.56	1.132	-0.0525	
66.57	1.132	-0.0525	
66.58	1.118	-0.0525	
66.59	1.132	-0.0525	
66.60	1.127	-0.0525	
66.61	1.118	-0.0525	
66.62	1.132	-0.0525	
66.63	1.127	-0.0529	
66.64	1.118	-0.0525	
66.65	1.132	-0.0525	
66.66	1.127	-0.0525	
66.67	1.118	-0.0525	
66.68	1.132	-0.0525	
66.69	1.122	-0.0529	
66.70	1.118	-0.0529	
66.71	1.132	-0.0525	
66.72	1.122	-0.0529	
66.73	1.122	-0.0525	
66.74	1.132	-0.0525	
66.75	1.127	-0.0525	
66.76	1.127	-0.0529	
66.77	1.137	-0.0525	
66.78	1.122	-0.0525	
66.79	1.132	-0.0525	
66.80	1.137	-0.0525	
66.81	1.118	-0.0525	
66.82	1.132	-0.0525	
66.83	1.132	-0.0525	
66.84	1.118	-0.0525	
66.85	1.127	-0.0525	
66.86	1.132	-0.0525	
66.87	1.118	-0.0525	
66.88	1.132	-0.0525	
66.89	1.132	-0.0525	
66.90	1.118	-0.0525	
66.91	1.132	-0.0525	
66.92	1.127	-0.0525	
66.93	1.118	-0.0525	
66.94	1.132	-0.0525	
66.95	1.127	-0.0525	
66.96	1.118	-0.0529	
66.97	1.137	-0.0525	
66.98	1.122	-0.0525	
66.99	1.122	-0.0525	
67.00	1.137	-0.0525	
67.01	1.122	-0.0525	
67.02	1.132	-0.0525	
67.03	1.137	-0.0525	
67.04	1.122	-0.0525	
67.05	1.132	-0.0525	
67.06	1.132	-0.0525	
67.07	1.118	-0.0529	
67.08	1.132	-0.0525	
67.09	1.132	-0.0525	
67.10	1.118	-0.0525	
67.11	1.132	-0.0525	
67.12	1.127	-0.0525	
67.13	1.118	-0.0525	
67.14	1.127	-0.0525	
67.15	1.127	-0.0529	
67.16	1.118	-0.0525	
67.17	1.132	-0.0525	
67.18	1.127	-0.0525	
67.19	1.118	-0.0525	
67.20	1.132	-0.0525	
67.21	1.122	-0.0525	
67.22	1.118	-0.0525	
67.23	1.137	-0.0525	
67.24	1.122	-0.0525	
67.25	1.122	-0.0525	
67.26	1.132	-0.0525	
67.27	1.122	-0.0525	
67.28	1.132	-0.0525	
67.29	1.132	-0.0525	
67.30	1.118	-0.0529	
67.31	1.132	-0.0525	
67.32	1.127	-0.0525	
67.33	1.118	-0.0525	
67.34	1.132	-0.0525	
67.35	1.132	-0.0525	
67.36	1.118	-0.0525	
67.37	1.127	-0.0525	
67.38	1.127	-0.0525	
67.39	1.118	-0.0525	
67.40	1.132	-0.0525	
67.41	1.132	-0.0525	
67.42	1.118	-0.0525	
67.43	1.132	-0.0525	
67.44	1.132	-0.0525	
67.45	1.118	-0.0525	
67.46	1.132	-0.0525	
67.47	1.122	-0.0525	
67.48	1.118	-0.0525	
67.49	1.137	-0.0525	
67.50	1.122	-0.0525	
67.51	1.122	-0.0529	
67.52	1.137	-0.0525	
67.53	1.122	-0.0525	
67.54	1.122	-0.0525	
67.55	1.132	-0.0525	
67.56	1.122	-0.0525	
67.57	1.132	-0.0525	
67.58	1.132	-0.0525	
67.59	1.122	-0.0525	
67.60	1.127	-0.0525	
67.61	1.127	-0.0525	
67.62	1.122	-0.0525	
67.63	1.132	-0.0525	
67.64	1.127	-0.0525	
67.65	1.118	-0.0525	
67.66	1.127	-0.0525	
67.67	1.132	-0.0525	
67.68	1.118	-0.0525	
67.69	1.127	-0.0525	
67.70	1.127	-0.0525	
67.71	1.118	-0.0525	
67.72	1.127	-0.0525	
67.73	1.132	-0.0525	
67.74	1.118	-0.0525	
67.75	1.132	-0.0525	
67.76	1.122	-0.0525	
67.77	1.118	-0.0525	
67.78	1.132	-0.0525	
67.79	1.127	-0.0525	
67.80	1.118	-0.0525	
67.81	1.132	-0.0525	
67.82	1.127	-0.0525	
67.83	1.122	-0.0529	
67.84	1.132	-0.0525	
67.85	1.122	-0.0525	
67.86	1.132	-0.0525	
67.87	1.132	-0.0525	
67.88	1.118	-0.0525	
67.89	1.127	-0.0525	
67.90	1.137	-0.0525	
67.91	1.118	-0.0525	
67.92	1.127	-0.0525	
67.93	1.132	-0.0525	
67.94	1.118	-0.0525	
67.95	1.127	-0.0525	
67.96	1.127	-0.0525	
67.97	1.118	-0.0525	
67.98	1.127	-0.0525	
67.99	1.122	-0.0525	
68.00	1.118	-0.0525	
68.01	1.132	-0.0525	
68.02	1.127	-0.0525	
68.03	1.122	-0.0525	
68.04	1.132	-0.0525	
68.05	1.127	-0.0525	
68.06	1.118	-0.0525	
68.07	1.132	-0.0525	
68.08	1.127	-0.0525	
68.09	1.118	-0.0525	
68.10	1.132	-0.0525	
68.11	1.122	-0.0525	
68.12	1.118	-0.0525	
68.13	1.127	-0.0525	
68.14	1.122	-0.0525	
68.15	1.122	-0.0529	
68.16	1.132	-0.0525	
68.17	1.122	-0.0525	
68.18	1.122	-0.0525	
68.19	1.132	-0.0525	
68.20	1.122	-0.0525	
68.21	1.122	-0.0529	
68.22	1.132	-0.0525	
68.23	1.118	-0.0525	
68.24	1.127	-0.0525	
68.25	1.132	-0.0525	
68.26	1.118	-0.0525	
68.27	1.127	-0.0525	
68.28	1.132	-0.0525	
68.29	1.118	-0.0525	
68.30	1.132	-0.0525	
68.31	1.127	-0.0525	
68.32	1.118	-0.0525	
68.33	1.132	-0.0525	
68.34	1.127	-0.0525	
68.35	1.118	-0.0525	
68.36	1.127	-0.0525	
68.37	1.127	-0.0525	
68.38	1.118	-0.0522	
68.39	1.132	-0.0525	
68.40	1.122	-0.0525	
68.41	1.118	-0.0525	
68.42	1.132	-0.0525	
68.43	1.127	-0.0525	
68.44	1.113	-0.0525	
68.45	1.127	-0.0525	
68.46	1.122	-0.0525	
68.47	1.113	-0.0525	
68.48	1.132	-0.0525	
68.49	1.127	-0.0525	
68.50	1.113	-0.0525	
68.51	1.132	-0.0525	
68.52	1.122	-0.0525	
68.53	1.118	-0.0529	
68.54	1.137	-0.0525	
