Vernier Format 2
pol28.txt 4/5/2022 17:50:39
Run 1
Time	Potential	Potential	Current	
T	P	P	C	
s	V	V	A	

3225	0.067	0.374	0.1844	
3226	0.067	0.374	0.1844	
3227	0.067	0.374	0.1844	
3228	0.067	0.374	0.1844	
3229	0.058	0.374	0.1841	
3230	0.058	0.359	0.1844	
3231	0.063	0.364	0.1844	
3232	0.072	0.374	0.1844	
3233	0.058	0.374	0.1841	
3234	0.063	0.364	0.1841	
3235	0.067	0.374	0.1841	
3236	0.063	0.359	0.1841	
3237	0.067	0.374	0.1841	
3238	0.072	0.374	0.1841	
3239	0.053	0.364	0.1841	
3240	0.067	0.364	0.1841	
3241	0.053	0.364	0.1841	
3242	0.067	0.364	0.1838	
3243	0.067	0.374	0.1838	
3244	0.067	0.374	0.1838	
3245	0.053	0.369	0.1835	
3246	0.067	0.364	0.1838	
3247	0.067	0.369	0.1838	
3248	0.063	0.359	0.1835	
3249	0.067	0.369	0.1835	
3250	0.067	0.374	0.1835	
3251	0.063	0.359	0.1835	
3252	0.067	0.369	0.1835	
3253	0.067	0.369	0.1832	
3254	0.063	0.355	0.1832	
3255	0.053	0.374	0.1832	
3256	0.072	0.374	0.1832	
3257	0.072	0.369	0.1832	
3258	0.063	0.364	0.1829	
3259	0.053	0.364	0.1829	
3260	0.067	0.369	0.1829	
3261	0.067	0.374	0.1829	
3262	0.063	0.359	0.1829	
3263	0.063	0.369	0.1826	
3264	0.067	0.364	0.1829	
3265	0.058	0.355	0.1829	
3266	0.053	0.374	0.1826	
3267	0.067	0.374	0.1826	
3268	0.067	0.364	0.1826	
3269	0.063	0.369	0.1822	
3270	0.067	0.369	0.1822	
3271	0.067	0.359	0.1822	
3272	0.063	0.359	0.1822	
3273	0.063	0.359	0.1822	
3274	0.067	0.359	0.1822	
3275	0.067	0.364	0.1822	
3276	0.067	0.364	0.1822	
3277	0.067	0.369	0.1819	
3278	0.067	0.369	0.1819	
3279	0.067	0.369	0.1822	
3280	0.067	0.369	0.1819	
3281	0.067	0.369	0.1819	
3282	0.067	0.369	0.1816	
3283	0.067	0.369	0.1819	
3284	0.072	0.369	0.1816	
3285	0.067	0.374	0.1816	
3286	0.067	0.374	0.1819	
3287	0.063	0.369	0.1816	
3288	0.053	0.359	0.1816	
3289	0.063	0.359	0.1816	
3290	0.067	0.364	0.1816	
3291	0.067	0.369	0.1816	
3292	0.067	0.364	0.1816	
3293	0.067	0.369	0.1813	
3294	0.053	0.359	0.1816	
3295	0.063	0.359	0.1813	
3296	0.067	0.369	0.1813	
3297	0.067	0.374	0.1813	
3298	0.067	0.369	0.1810	
3299	0.067	0.369	0.1810	
3300	0.067	0.369	0.1810	
3301	0.053	0.369	0.1810	
3302	0.063	0.355	0.1810	
3303	0.063	0.359	0.1807	
3304	0.067	0.359	0.1807	
3305	0.067	0.364	0.1807	
3306	0.067	0.369	0.1807	
3307	0.053	0.369	0.1807	
3308	0.053	0.359	0.1807	
3309	0.063	0.359	0.1807	
3310	0.063	0.359	0.1807	
3311	0.067	0.364	0.1807	
3312	0.053	0.364	0.1804	
3313	0.058	0.355	0.1807	
3314	0.063	0.355	0.1804	
3315	0.067	0.359	0.1804	
3316	0.067	0.369	0.1804	
3317	0.053	0.364	0.1804	
3318	0.048	0.369	0.1804	
3319	0.053	0.355	0.1804	
3320	0.063	0.359	0.1804	
3321	0.063	0.359	0.1804	
3322	0.067	0.364	0.1804	
3323	0.067	0.374	0.1804	
3324	0.058	0.369	0.1797	
3325	0.053	0.359	0.1801	
3326	0.058	0.355	0.1797	
3327	0.058	0.355	0.1797	
3328	0.058	0.355	0.1797	
3329	0.063	0.355	0.1797	
3330	0.067	0.369	0.1797	
3331	0.063	0.364	0.1794	
3332	0.053	0.359	0.1797	
3333	0.063	0.355	0.1797	
3334	0.067	0.364	0.1797	
3335	0.063	0.364	0.1794	
3336	0.063	0.359	0.1794	
3337	0.067	0.359	0.1794	
3338	0.053	0.369	0.1791	
3339	0.058	0.355	0.1791	
3340	0.063	0.369	0.1791	
3341	0.048	0.364	0.1794	
3342	0.067	0.364	0.1791	
3343	0.048	0.355	0.1794	
3344	0.067	0.364	0.1791	
3345	0.063	0.364	0.1791	
3346	0.067	0.364	0.1791	
3347	0.053	0.355	0.1788	
3348	0.067	0.364	0.1791	
3349	0.053	0.359	0.1791	
3350	0.067	0.369	0.1791	
3351	0.048	0.364	0.1791	
3352	0.067	0.364	0.1791	
3353	0.048	0.364	0.1788	
3354	0.067	0.364	0.1788	
3355	0.053	0.359	0.1791	
3356	0.067	0.364	0.1788	
3357	0.053	0.355	0.1788	
3358	0.067	0.364	0.1785	
3359	0.053	0.364	0.1785	
3360	0.063	0.369	0.1785	
3361	0.067	0.355	0.1785	
3362	0.048	0.364	0.1782	
3363	0.067	0.359	0.1782	
3364	0.053	0.355	0.1782	
3365	0.053	0.369	0.1782	
3366	0.063	0.369	0.1782	
3367	0.067	0.364	0.1782	
3368	0.063	0.355	0.1782	
3369	0.053	0.359	0.1782	
3370	0.063	0.364	0.1779	
3371	0.063	0.364	0.1779	
3372	0.067	0.364	0.1782	
3373	0.063	0.364	0.1779	
3374	0.067	0.369	0.1779	
3375	0.063	0.359	0.1779	
3376	0.063	0.355	0.1779	
3377	0.063	0.359	0.1779	
3378	0.067	0.359	0.1779	
3379	0.067	0.359	0.1779	
3380	0.063	0.359	0.1776	
3381	0.067	0.359	0.1776	
3382	0.067	0.359	0.1779	
3383	0.067	0.364	0.1772	
3384	0.067	0.369	0.1772	
3385	0.063	0.364	0.1772	
3386	0.063	0.364	0.1772	
3387	0.067	0.364	0.1772	
3388	0.058	0.355	0.1772	
3389	0.058	0.355	0.1772	
3390	0.048	0.359	0.1769	
3391	0.053	0.364	0.1769	
3392	0.063	0.355	0.1769	
3393	0.067	0.364	0.1769	
3394	0.067	0.359	0.1769	
3395	0.067	0.364	0.1769	
3396	0.067	0.369	0.1769	
3397	0.053	0.355	0.1769	
3398	0.063	0.359	0.1766	
3399	0.058	0.355	0.1766	
3400	0.063	0.359	0.1766	
3401	0.063	0.369	0.1769	
3402	0.063	0.355	0.1766	
3403	0.048	0.364	0.1766	
3404	0.063	0.364	0.1766	
3405	0.067	0.355	0.1763	
3406	0.048	0.364	0.1766	
3407	0.063	0.364	0.1763	
3408	0.063	0.355	0.1766	
3409	0.053	0.350	0.1763	
3410	0.063	0.359	0.1763	
3411	0.067	0.364	0.1763	
3412	0.063	0.359	0.1763	
3413	0.063	0.355	0.1763	
3414	0.058	0.359	0.1760	
3415	0.067	0.364	0.1763	
3416	0.067	0.364	0.1760	
3417	0.063	0.364	0.1757	
3418	0.063	0.364	0.1763	
3419	0.063	0.364	0.1763	
3420	0.058	0.364	0.1760	
3421	0.058	0.350	0.1760	
3422	0.058	0.355	0.1760	
3423	0.063	0.355	0.1760	
3424	0.063	0.355	0.1757	
3425	0.063	0.355	0.1757	
3426	0.067	0.359	0.1757	
3427	0.063	0.374	0.1757	
3428	0.063	0.364	0.1757	
3429	0.048	0.355	0.1757	
3430	0.063	0.355	0.1757	
3431	0.067	0.364	0.1757	
3432	0.048	0.359	0.1757	
3433	0.063	0.359	0.1754	
3434	0.063	0.364	0.1754	
3435	0.053	0.364	0.1754	
3436	0.053	0.355	0.1754	
3437	0.053	0.355	0.1754	
3438	0.063	0.355	0.1751	
3439	0.067	0.364	0.1754	
3440	0.063	0.359	0.1751	
3441	0.053	0.359	0.1754	
3442	0.053	0.355	0.1751	
3443	0.063	0.355	0.1748	
3444	0.063	0.355	0.1751	
3445	0.063	0.364	0.1748	
3446	0.063	0.364	0.1748	
3447	0.053	0.359	0.1748	
3448	0.053	0.359	0.1751	
3449	0.048	0.355	0.1748	
3450	0.053	0.355	0.1748	
3451	0.048	0.355	0.1748	
3452	0.048	0.355	0.1748	
3453	0.053	0.355	0.1744	
3454	0.048	0.359	0.1744	
3455	0.053	0.350	0.1744	
3456	0.058	0.350	0.1744	
3457	0.058	0.355	0.1744	
3458	0.058	0.355	0.1744	
3459	0.063	0.350	0.1744	
3460	0.058	0.355	0.1744	
3461	0.063	0.359	0.1744	
3462	0.063	0.355	0.1741	
3463	0.063	0.355	0.1741	
3464	0.063	0.355	0.1741	
3465	0.058	0.355	0.1741	
3466	0.063	0.355	0.1741	
3467	0.067	0.359	0.1741	
3468	0.063	0.355	0.1741	
3469	0.053	0.350	0.1741	
3470	0.053	0.359	0.1738	
3471	0.053	0.359	0.1738	
3472	0.063	0.359	0.1738	
3473	0.067	0.359	0.1738	
3474	0.063	0.364	0.1738	
3475	0.067	0.359	0.1738	
3476	0.063	0.359	0.1735	
3477	0.063	0.359	0.1738	
3478	0.063	0.359	0.1738	
3479	0.048	0.359	0.1738	
3480	0.053	0.350	0.1738	
3481	0.053	0.350	0.1738	
3482	0.063	0.355	0.1732	
3483	0.058	0.355	0.1732	
3484	0.063	0.355	0.1732	
3485	0.063	0.355	0.1732	
3486	0.058	0.355	0.1732	
3487	0.067	0.359	0.1735	
3488	0.063	0.355	0.1732	
3489	0.063	0.359	0.1732	
3490	0.063	0.364	0.1732	
3491	0.063	0.359	0.1732	
3492	0.053	0.359	0.1729	
3493	0.053	0.350	0.1729	
3494	0.063	0.355	0.1729	
3495	0.067	0.359	0.1729	
3496	0.063	0.359	0.1729	
3497	0.053	0.359	0.1729	
3498	0.058	0.355	0.1729	
3499	0.063	0.359	0.1729	
3500	0.058	0.345	0.1729	
3501	0.067	0.359	0.1729	
3502	0.063	0.364	0.1729	
3503	0.048	0.350	0.1729	
3504	0.063	0.355	0.1726	
3505	0.063	0.355	0.1726	
3506	0.053	0.350	0.1723	
3507	0.058	0.350	0.1723	
3508	0.058	0.350	0.1726	
3509	0.053	0.350	0.1726	
3510	0.053	0.350	0.1726	
3511	0.053	0.350	0.1723	
3512	0.063	0.355	0.1723	
3513	0.067	0.355	0.1723	
3514	0.063	0.359	0.1723	
3515	0.053	0.359	0.1720	
3516	0.048	0.350	0.1720	
3517	0.063	0.355	0.1720	
3518	0.063	0.359	0.1720	
3519	0.048	0.359	0.1720	
3520	0.058	0.350	0.1720	
3521	0.067	0.355	0.1720	
3522	0.063	0.359	0.1720	
3523	0.053	0.345	0.1720	
3524	0.067	0.355	0.1720	
3525	0.063	0.359	0.1716	
3526	0.067	0.355	0.1720	
3527	0.063	0.359	0.1720	
3528	0.063	0.364	0.1716	
3529	0.063	0.350	0.1716	
3530	0.067	0.359	0.1716	
3531	0.067	0.355	0.1716	
3532	0.058	0.350	0.1716	
3533	0.048	0.359	0.1716	
3534	0.067	0.359	0.1716	
3535	0.063	0.350	0.1716	
3536	0.048	0.359	0.1713	
3537	0.063	0.359	0.1713	
3538	0.058	0.350	0.1716	
3539	0.048	0.355	0.1713	
3540	0.063	0.359	0.1713	
3541	0.058	0.350	0.1713	
3542	0.048	0.359	0.1713	
3543	0.063	0.359	0.1710	
3544	0.053	0.345	0.1713	
3545	0.067	0.355	0.1710	
3546	0.048	0.350	0.1710	
3547	0.063	0.364	0.1707	
3548	0.058	0.345	0.1710	
3549	0.063	0.359	0.1710	
3550	0.063	0.355	0.1707	
3551	0.053	0.355	0.1707	
3552	0.063	0.355	0.1707	
3553	0.043	0.355	0.1707	
3554	0.063	0.355	0.1707	
3555	0.048	0.355	0.1707	
3556	0.067	0.355	0.1707	
3557	0.063	0.355	0.1707	
3558	0.048	0.355	0.1707	
3559	0.067	0.359	0.1707	
3560	0.058	0.350	0.1707	
3561	0.048	0.350	0.1707	
3562	0.063	0.359	0.1707	
3563	0.058	0.355	0.1704	
3564	0.053	0.340	0.1707	
3565	0.063	0.359	0.1704	
3566	0.058	0.359	0.1707	
3567	0.067	0.359	0.1704	
3568	0.063	0.350	0.1704	
3569	0.053	0.345	0.1704	
3570	0.048	0.355	0.1704	
3571	0.058	0.355	0.1704	
3572	0.063	0.355	0.1704	
3573	0.058	0.340	0.1701	
3574	0.063	0.359	0.1701	
3575	0.058	0.345	0.1698	
3576	0.063	0.359	0.1701	
3577	0.063	0.355	0.1701	
3578	0.048	0.350	0.1698	
3579	0.063	0.359	0.1698	
3580	0.048	0.340	0.1698	
3581	0.067	0.355	0.1698	
3582	0.053	0.345	0.1698	
3583	0.053	0.340	0.1698	
3584	0.048	0.355	0.1698	
3585	0.063	0.355	0.1695	
3586	0.058	0.345	0.1698	
3587	0.063	0.359	0.1698	
3588	0.063	0.355	0.1695	
3589	0.053	0.355	0.1695	
3590	0.067	0.355	0.1695	
3591	0.063	0.355	0.1692	
3592	0.048	0.340	0.1695	
3593	0.067	0.355	0.1695	
3594	0.063	0.350	0.1695	
3595	0.048	0.350	0.1692	
3596	0.063	0.355	0.1692	
3597	0.048	0.340	0.1692	
3598	0.063	0.355	0.1692	
3599	0.067	0.355	0.1695	
3600	0.067	0.355	0.1692	
3601	0.058	0.355	0.1692	
3602	0.053	0.340	0.1692	
3603	0.063	0.355	0.1692	
3604	0.063	0.355	0.1692	
3605	0.063	0.345	0.1692	
3606	0.063	0.350	0.1692	
3607	0.053	0.350	0.1692	
3608	0.063	0.345	0.1692	
3609	0.053	0.345	0.1692	
3610	0.048	0.355	0.1688	
3611	0.048	0.355	0.1688	
3612	0.063	0.355	0.1688	
3613	0.058	0.345	0.1688	
3614	0.048	0.355	0.1688	
3615	0.063	0.350	0.1688	
3616	0.058	0.340	0.1688	
3617	0.043	0.355	0.1685	
3618	0.063	0.355	0.1688	
3619	0.063	0.355	0.1685	
3620	0.067	0.355	0.1685	
3621	0.063	0.350	0.1688	
3622	0.053	0.345	0.1685	
3623	0.053	0.340	0.1685	
3624	0.053	0.340	0.1685	
3625	0.058	0.355	0.1685	
3626	0.053	0.355	0.1682	
3627	0.048	0.355	0.1682	
3628	0.048	0.340	0.1685	
3629	0.043	0.350	0.1685	
3630	0.048	0.350	0.1682	
3631	0.053	0.355	0.1682	
3632	0.063	0.355	0.1682	
3633	0.063	0.350	0.1682	
3634	0.048	0.355	0.1682	
3635	0.067	0.355	0.1679	
3636	0.048	0.355	0.1679	
3637	0.063	0.350	0.1679	
3638	0.048	0.345	0.1679	
3639	0.063	0.359	0.1679	
3640	0.058	0.350	0.1679	
3641	0.063	0.350	0.1679	
3642	0.063	0.345	0.1679	
3643	0.048	0.340	0.1679	
3644	0.048	0.350	0.1679	
3645	0.058	0.355	0.1679	
3646	0.067	0.355	0.1679	
3647	0.063	0.355	0.1679	
3648	0.067	0.359	0.1679	
3649	0.063	0.355	0.1676	
3650	0.063	0.355	0.1676	
3651	0.067	0.355	0.1679	
3652	0.063	0.350	0.1676	
3653	0.043	0.350	0.1676	
3654	0.048	0.355	0.1673	
3655	0.053	0.350	0.1673	
3656	0.048	0.340	0.1676	
3657	0.048	0.345	0.1676	
3658	0.053	0.340	0.1673	
3659	0.053	0.340	0.1673	
3660	0.058	0.340	0.1673	
3661	0.058	0.345	0.1673	
3662	0.063	0.355	0.1670	
3663	0.063	0.355	0.1670	
3664	0.053	0.340	0.1673	
3665	0.053	0.345	0.1673	
3666	0.063	0.359	0.1670	
3667	0.048	0.350	0.1673	
3668	0.058	0.340	0.1673	
3669	0.058	0.355	0.1670	
3670	0.067	0.350	0.1670	
3671	0.053	0.340	0.1670	
3672	0.072	0.355	0.1670	
3673	0.048	0.345	0.1670	
3674	0.058	0.350	0.1670	
3675	0.048	0.355	0.1667	
3676	0.058	0.340	0.1670	
3677	0.058	0.350	0.1667	
3678	0.053	0.340	0.1670	
3679	0.063	0.355	0.1667	
3680	0.048	0.345	0.1667	
3681	0.058	0.345	0.1667	
3682	0.063	0.355	0.1667	
3683	0.048	0.355	0.1667	
3684	0.063	0.340	0.1667	
3685	0.063	0.355	0.1667	
3686	0.048	0.340	0.1667	
3687	0.067	0.355	0.1667	
3688	0.053	0.340	0.1664	
3689	0.058	0.355	0.1667	
3690	0.058	0.350	0.1664	
3691	0.043	0.350	0.1664	
3692	0.063	0.355	0.1664	
3693	0.048	0.355	0.1664	
3694	0.063	0.350	0.1667	
3695	0.048	0.340	0.1664	
3696	0.067	0.350	0.1664	
3697	0.063	0.355	0.1664	
3698	0.053	0.340	0.1664	
3699	0.067	0.355	0.1664	
3700	0.048	0.350	0.1664	
3701	0.063	0.350	0.1660	
3702	0.048	0.350	0.1660	
3703	0.067	0.350	0.1660	
3704	0.048	0.340	0.1660	
3705	0.063	0.355	0.1657	
3706	0.053	0.340	0.1660	
3707	0.063	0.350	0.1657	
3708	0.063	0.350	0.1657	
3709	0.048	0.350	0.1657	
3710	0.067	0.350	0.1657	
3711	0.058	0.350	0.1657	
3712	0.053	0.340	0.1657	
3713	0.053	0.350	0.1657	
3714	0.063	0.350	0.1657	
3715	0.053	0.335	0.1654	
3716	0.063	0.355	0.1657	
3717	0.053	0.340	0.1654	
3718	0.053	0.355	0.1654	
3719	0.053	0.350	0.1654	
3720	0.053	0.355	0.1654	
3721	0.063	0.355	0.1654	
3722	0.063	0.350	0.1654	
3723	0.048	0.350	0.1651	
3724	0.048	0.340	0.1654	
3725	0.053	0.340	0.1651	
3726	0.063	0.350	0.1654	
3727	0.067	0.355	0.1651	
3728	0.058	0.350	0.1651	
3729	0.048	0.350	0.1651	
3730	0.053	0.340	0.1651	
3731	0.063	0.350	0.1651	
3732	0.063	0.355	0.1648	
3733	0.048	0.340	0.1648	
3734	0.058	0.350	0.1648	
3735	0.058	0.350	0.1648	
3736	0.053	0.340	0.1648	
3737	0.063	0.350	0.1648	
3738	0.058	0.355	0.1648	
3739	0.053	0.340	0.1648	
3740	0.063	0.345	0.1648	
3741	0.063	0.350	0.1645	
3742	0.058	0.340	0.1648	
3743	0.058	0.345	0.1648	
3744	0.063	0.355	0.1648	
3745	0.048	0.340	0.1648	
3746	0.063	0.345	0.1645	
3747	0.058	0.350	0.1645	
3748	0.048	0.335	0.1645	
3749	0.053	0.335	0.1645	
3750	0.063	0.350	0.1645	
3751	0.063	0.355	0.1645	
3752	0.063	0.350	0.1645	
3753	0.053	0.350	0.1642	
3754	0.053	0.335	0.1645	
3755	0.058	0.345	0.1645	
3756	0.063	0.345	0.1645	
3757	0.053	0.350	0.1642	
3758	0.048	0.335	0.1642	
3759	0.058	0.345	0.1642	
3760	0.063	0.350	0.1642	
3761	0.063	0.350	0.1642	
3762	0.043	0.350	0.1642	
3763	0.063	0.340	0.1642	
3764	0.058	0.355	0.1642	
3765	0.053	0.350	0.1639	
3766	0.058	0.345	0.1642	
3767	0.043	0.350	0.1642	
3768	0.058	0.340	0.1642	
3769	0.058	0.345	0.1642	
3770	0.063	0.355	0.1642	
3771	0.048	0.335	0.1639	
3772	0.058	0.340	0.1642	
3773	0.053	0.340	0.1639	
3774	0.067	0.345	0.1639	
3775	0.063	0.350	0.1639	
3776	0.048	0.340	0.1639	
3777	0.053	0.340	0.1639	
3778	0.067	0.350	0.1639	
3779	0.053	0.340	0.1639	
3780	0.053	0.335	0.1636	
3781	0.063	0.345	0.1636	
3782	0.043	0.350	0.1639	
3783	0.063	0.340	0.1632	
3784	0.058	0.355	0.1632	
3785	0.043	0.350	0.1632	
3786	0.063	0.340	0.1632	
3787	0.063	0.350	0.1632	
3788	0.053	0.335	0.1632	
3789	0.063	0.350	0.1632	
3790	0.048	0.340	0.1632	
3791	0.063	0.350	0.1632	
3792	0.058	0.340	0.1632	
3793	0.058	0.350	0.1632	
3794	0.063	0.345	0.1632	
3795	0.058	0.340	0.1632	
3796	0.048	0.335	0.1629	
3797	0.058	0.345	0.1629	
3798	0.063	0.350	0.1629	
3799	0.067	0.345	0.1629	
3800	0.053	0.335	0.1629	
3801	0.043	0.345	0.1629	
3802	0.058	0.345	0.1629	
3803	0.058	0.340	0.1629	
3804	0.063	0.340	0.1629	
3805	0.048	0.335	0.1626	
3806	0.063	0.350	0.1629	
3807	0.063	0.350	0.1626	
3808	0.058	0.340	0.1626	
3809	0.063	0.350	0.1626	
3810	0.058	0.340	0.1623	
3811	0.053	0.335	0.1623	
3812	0.058	0.340	0.1623	
3813	0.063	0.340	0.1623	
3814	0.053	0.350	0.1623	
3815	0.043	0.345	0.1620	
3816	0.048	0.335	0.1623	
3817	0.063	0.340	0.1620	
3818	0.058	0.350	0.1620	
3819	0.048	0.350	0.1617	
3820	0.053	0.335	0.1620	
3821	0.063	0.345	0.1620	
3822	0.058	0.350	0.1620	
3823	0.053	0.350	0.1620	
3824	0.058	0.350	0.1617	
3825	0.058	0.350	0.1617	
3826	0.063	0.350	0.1617	
3827	0.063	0.350	0.1617	
3828	0.058	0.350	0.1617	
3829	0.058	0.350	0.1617	
3830	0.063	0.345	0.1617	
3831	0.058	0.345	0.1617	
3832	0.063	0.350	0.1617	
3833	0.067	0.345	0.1617	
3834	0.063	0.340	0.1617	
3835	0.063	0.350	0.1614	
3836	0.058	0.345	0.1617	
3837	0.063	0.345	0.1617	
3838	0.058	0.345	0.1614	
3839	0.063	0.340	0.1617	
3840	0.058	0.340	0.1614	
3841	0.053	0.335	0.1614	
3842	0.048	0.330	0.1614	
3843	0.043	0.340	0.1614	
3844	0.048	0.340	0.1611	
3845	0.058	0.350	0.1614	
3846	0.063	0.340	0.1614	
3847	0.063	0.340	0.1614	
3848	0.067	0.345	0.1614	
3849	0.058	0.340	0.1614	
3850	0.048	0.330	0.1611	
3851	0.043	0.350	0.1611	
3852	0.048	0.340	0.1608	
3853	0.063	0.345	0.1611	
3854	0.058	0.350	0.1608	
3855	0.063	0.345	0.1608	
3856	0.053	0.340	0.1608	
3857	0.053	0.335	0.1608	
3858	0.048	0.340	0.1608	
3859	0.058	0.340	0.1608	
3860	0.053	0.340	0.1608	
3861	0.048	0.340	0.1608	
3862	0.058	0.350	0.1608	
3863	0.058	0.340	0.1608	
3864	0.048	0.340	0.1604	
3865	0.063	0.350	0.1604	
3866	0.048	0.330	0.1608	
3867	0.063	0.345	0.1608	
3868	0.063	0.345	0.1604	
3869	0.048	0.330	0.1604	
3870	0.048	0.345	0.1604	
3871	0.043	0.340	0.1604	
3872	0.058	0.340	0.1604	
3873	0.063	0.345	0.1604	
3874	0.058	0.340	0.1604	
3875	0.063	0.340	0.1601	
3876	0.058	0.335	0.1604	
3877	0.058	0.335	0.1601	
3878	0.063	0.340	0.1604	
3879	0.063	0.340	0.1601	
3880	0.063	0.340	0.1601	
3881	0.053	0.345	0.1598	
3882	0.048	0.325	0.1598	
3883	0.063	0.350	0.1598	
3884	0.058	0.345	0.1598	
3885	0.058	0.345	0.1595	
3886	0.063	0.355	0.1595	
3887	0.058	0.340	0.1598	
3888	0.043	0.330	0.1598	
3889	0.053	0.335	0.1595	
3890	0.053	0.335	0.1595	
3891	0.058	0.340	0.1598	
3892	0.063	0.340	0.1598	
3893	0.058	0.340	0.1598	
3894	0.058	0.340	0.1598	
3895	0.063	0.350	0.1595	
3896	0.053	0.340	0.1595	
3897	0.043	0.340	0.1595	
3898	0.048	0.330	0.1595	
3899	0.048	0.325	0.1595	
3900	0.053	0.335	0.1592	
3901	0.058	0.335	0.1595	
3902	0.058	0.345	0.1595	
3903	0.053	0.340	0.1592	
3904	0.053	0.340	0.1592	
3905	0.048	0.335	0.1592	
3906	0.053	0.335	0.1592	
3907	0.053	0.325	0.1592	
3908	0.048	0.330	0.1592	
3909	0.053	0.335	0.1592	
3910	0.058	0.335	0.1592	
3911	0.053	0.335	0.1592	
3912	0.053	0.330	0.1592	
3913	0.053	0.340	0.1592	
3914	0.058	0.345	0.1592	
3915	0.058	0.350	0.1592	
3916	0.058	0.340	0.1589	
3917	0.048	0.325	0.1592	
3918	0.053	0.330	0.1589	
3919	0.058	0.340	0.1589	
3920	0.053	0.340	0.1592	
3921	0.043	0.335	0.1589	
3922	0.053	0.330	0.1589	
3923	0.058	0.340	0.1589	
3924	0.058	0.340	0.1589	
3925	0.043	0.340	0.1586	
3926	0.053	0.335	0.1586	
3927	0.058	0.345	0.1583	
3928	0.048	0.330	0.1583	
3929	0.063	0.345	0.1586	
3930	0.043	0.340	0.1583	
3931	0.048	0.325	0.1583	
3932	0.063	0.340	0.1583	
3933	0.053	0.345	0.1583	
3934	0.048	0.340	0.1583	
3935	0.063	0.340	0.1583	
3936	0.043	0.340	0.1583	
3937	0.058	0.335	0.1583	
3938	0.053	0.340	0.1579	
3939	0.058	0.335	0.1583	
3940	0.048	0.340	0.1579	
3941	0.063	0.340	0.1579	
3942	0.048	0.325	0.1579	
3943	0.053	0.340	0.1579	
3944	0.058	0.340	0.1579	
3945	0.048	0.330	0.1579	
3946	0.058	0.340	0.1579	
3947	0.058	0.340	0.1579	
3948	0.053	0.330	0.1579	
3949	0.043	0.345	0.1579	
3950	0.058	0.340	0.1579	
3951	0.053	0.335	0.1579	
3952	0.043	0.335	0.1579	
3953	0.058	0.340	0.1576	
3954	0.058	0.345	0.1579	
3955	0.063	0.335	0.1579	
3956	0.053	0.330	0.1576	
3957	0.043	0.330	0.1576	
3958	0.048	0.340	0.1576	
3959	0.058	0.345	0.1576	
3960	0.058	0.340	0.1573	
3961	0.063	0.340	0.1573	
3962	0.063	0.340	0.1576	
3963	0.058	0.335	0.1573	
3964	0.058	0.330	0.1573	
3965	0.043	0.335	0.1573	
3966	0.058	0.340	0.1567	
3967	0.063	0.340	0.1573	
3968	0.063	0.340	0.1567	
3969	0.053	0.330	0.1567	
3970	0.043	0.340	0.1567	
3971	0.063	0.340	0.1567	
3972	0.063	0.340	0.1567	
3973	0.058	0.340	0.1567	
3974	0.063	0.335	0.1567	
3975	0.053	0.330	0.1567	
3976	0.053	0.330	0.1567	
3977	0.053	0.330	0.1567	
3978	0.053	0.325	0.1564	
3979	0.048	0.330	0.1567	
3980	0.048	0.340	0.1564	
3981	0.063	0.340	0.1567	
3982	0.053	0.330	0.1567	
3983	0.053	0.340	0.1564	
3984	0.063	0.340	0.1564	
3985	0.053	0.325	0.1564	
3986	0.053	0.340	0.1564	
3987	0.053	0.340	0.1564	
3988	0.063	0.335	0.1564	
3989	0.063	0.340	0.1564	
3990	0.058	0.340	0.1561	
3991	0.053	0.340	0.1564	
3992	0.063	0.340	0.1561	
3993	0.063	0.340	0.1564	
3994	0.063	0.335	0.1564	
3995	0.053	0.330	0.1561	
3996	0.053	0.325	0.1561	
3997	0.048	0.325	0.1564	
3998	0.043	0.335	0.1558	
3999	0.053	0.340	0.1561	
4000	0.053	0.335	0.1561	
4001	0.048	0.335	0.1558	
4002	0.053	0.335	0.1558	
4003	0.063	0.340	0.1561	
4004	0.058	0.335	0.1558	
4005	0.053	0.335	0.1561	
4006	0.053	0.325	0.1558	
4007	0.048	0.320	0.1558	
4008	0.043	0.325	0.1558	
4009	0.043	0.340	0.1558	
4010	0.048	0.340	0.1558	
4011	0.043	0.325	0.1558	
4012	0.053	0.330	0.1558	
4013	0.053	0.335	0.1558	
4014	0.063	0.330	0.1558	
4015	0.058	0.340	0.1558	
4016	0.058	0.340	0.1558	
4017	0.048	0.340	0.1554	
4018	0.043	0.340	0.1554	
4019	0.043	0.335	0.1554	
4020	0.048	0.320	0.1554	
4021	0.048	0.325	0.1554	
4022	0.053	0.325	0.1554	
4023	0.058	0.335	0.1554	
4024	0.058	0.335	0.1551	
4025	0.053	0.325	0.1551	
4026	0.053	0.330	0.1551	
4027	0.043	0.325	0.1551	
4028	0.043	0.330	0.1548	
4029	0.048	0.320	0.1548	
4030	0.043	0.325	0.1548	
4031	0.038	0.335	0.1545	
4032	0.043	0.335	0.1548	
4033	0.048	0.325	0.1545	
4034	0.048	0.320	0.1548	
4035	0.043	0.325	0.1548	
4036	0.043	0.335	0.1545	
4037	0.048	0.335	0.1545	
4038	0.043	0.340	0.1545	
4039	0.053	0.335	0.1545	
4040	0.058	0.340	0.1545	
4041	0.058	0.340	0.1545	
4042	0.053	0.335	0.1545	
4043	0.048	0.340	0.1545	
